2025-07-20 14:39:59,855 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-07-20 14:39:59,904 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-07-20 14:40:00,047 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2025-07-20 14:40:00,082 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-07-20 14:40:00,739 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2025-07-20 14:40:00,741 | INFO  | PListStore:[C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2025-07-20 14:40:00,742 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2025-07-20 14:40:00,743 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2025-07-20 14:40:00,935 | INFO  | Apache ActiveMQ 5.19.0 (localhost, ID:Geovane-58792-1753033200776-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2025-07-20 14:40:00,988 | INFO  | Listening for connections at: tcp://Geovane:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 14:40:00,991 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 14:40:01,006 | INFO  | Listening for connections at: amqp://Geovane:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 14:40:01,007 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 14:40:01,014 | INFO  | Listening for connections at: stomp://Geovane:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 14:40:01,015 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 14:40:01,022 | INFO  | Listening for connections at: mqtt://Geovane:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 14:40:01,023 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 14:40:01,032 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2025-07-20 14:40:01,138 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2025-07-20 14:40:01,224 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@2440022a{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2025-07-20 14:40:01,331 | INFO  | Listening for connections at ws://Geovane:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2025-07-20 14:40:01,331 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 14:40:01,332 | INFO  | Apache ActiveMQ 5.19.0 (localhost, ID:Geovane-58792-1753033200776-0:1) started | org.apache.activemq.broker.BrokerService | main
2025-07-20 14:40:01,333 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2025-07-20 14:40:02,968 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2025-07-20 14:40:02,969 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2025-07-20 18:03:05,296 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:03:05,310 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:03:05,352 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2025-07-20 18:03:05,353 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-07-20 18:03:05,451 | INFO  | Page File: C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2025-07-20 18:03:05,471 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-07-20 18:03:05,479 | INFO  | Page File: C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2025-07-20 18:03:05,784 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:03:05,786 | INFO  | PListStore:[C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2025-07-20 18:03:05,788 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:03:05,788 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:03:05,994 | INFO  | Apache ActiveMQ 5.19.0 (localhost, ID:Geovane-52983-1753045385825-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:03:06,251 | INFO  | Listening for connections at: tcp://Geovane:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 18:03:06,255 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 18:03:06,262 | INFO  | Listening for connections at: amqp://Geovane:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 18:03:06,262 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 18:03:06,269 | INFO  | Listening for connections at: stomp://Geovane:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 18:03:06,270 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 18:03:06,280 | INFO  | Listening for connections at: mqtt://Geovane:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 18:03:06,281 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 18:03:06,292 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2025-07-20 18:03:06,370 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2025-07-20 18:03:06,467 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@17aa8a11{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2025-07-20 18:03:06,590 | INFO  | Listening for connections at ws://Geovane:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2025-07-20 18:03:06,591 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 18:03:06,592 | INFO  | Apache ActiveMQ 5.19.0 (localhost, ID:Geovane-52983-1753045385825-0:1) started | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:03:06,592 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:03:08,078 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2025-07-20 18:03:08,078 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2025-07-20 18:10:59,921 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:10:59,936 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:10:59,968 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2025-07-20 18:10:59,969 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-07-20 18:11:00,234 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:11:00,235 | INFO  | PListStore:[C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2025-07-20 18:11:00,235 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:11:00,235 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:11:00,411 | INFO  | Apache ActiveMQ 5.19.0 (localhost, ID:Geovane-53075-1753045860257-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:11:00,445 | INFO  | Listening for connections at: tcp://Geovane:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 18:11:00,446 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 18:11:00,453 | INFO  | Listening for connections at: amqp://Geovane:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 18:11:00,454 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 18:11:00,460 | INFO  | Listening for connections at: stomp://Geovane:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 18:11:00,460 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 18:11:00,468 | INFO  | Listening for connections at: mqtt://Geovane:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 18:11:00,468 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 18:11:00,478 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2025-07-20 18:11:00,576 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2025-07-20 18:11:00,657 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@2440022a{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2025-07-20 18:11:00,740 | INFO  | Listening for connections at ws://Geovane:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2025-07-20 18:11:00,740 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 18:11:00,741 | INFO  | Apache ActiveMQ 5.19.0 (localhost, ID:Geovane-53075-1753045860257-0:1) started | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:11:00,742 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:11:01,879 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2025-07-20 18:11:01,879 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2025-07-20 18:29:58,660 | INFO  | Apache ActiveMQ 5.19.0 (localhost, ID:Geovane-53075-1753045860257-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2025-07-20 18:29:58,669 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-07-20 18:29:58,670 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-07-20 18:29:58,671 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-07-20 18:29:58,674 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-07-20 18:29:58,687 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-07-20 18:29:58,692 | INFO  | PListStore:[C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2025-07-20 18:29:58,693 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2025-07-20 18:29:58,693 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2025-07-20 18:29:58,693 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2025-07-20 18:29:58,704 | INFO  | Apache ActiveMQ 5.19.0 (localhost, ID:Geovane-53075-1753045860257-0:1) uptime 18 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2025-07-20 18:29:58,706 | INFO  | Apache ActiveMQ 5.19.0 (localhost, ID:Geovane-53075-1753045860257-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2025-07-20 18:30:32,035 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:30:32,048 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:30:32,077 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2025-07-20 18:30:32,078 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-07-20 18:30:32,392 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:30:32,393 | INFO  | PListStore:[C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2025-07-20 18:30:32,394 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:30:32,394 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:30:32,565 | INFO  | Apache ActiveMQ 5.19.0 (localhost, ID:Geovane-53224-1753047032416-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:30:32,603 | INFO  | Listening for connections at: tcp://Geovane:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 18:30:32,604 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 18:30:32,610 | INFO  | Listening for connections at: amqp://Geovane:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 18:30:32,610 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 18:30:32,618 | INFO  | Listening for connections at: stomp://Geovane:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 18:30:32,619 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 18:30:32,625 | INFO  | Listening for connections at: mqtt://Geovane:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-07-20 18:30:32,626 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 18:30:32,635 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2025-07-20 18:30:32,719 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2025-07-20 18:30:32,792 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@2440022a{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2025-07-20 18:30:32,880 | INFO  | Listening for connections at ws://Geovane:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2025-07-20 18:30:32,881 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2025-07-20 18:30:32,882 | INFO  | Apache ActiveMQ 5.19.0 (localhost, ID:Geovane-53224-1753047032416-0:1) started | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:30:32,883 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2025-07-20 18:30:34,758 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2025-07-20 18:30:34,760 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2025-07-20 19:02:58,392 | INFO  | Apache ActiveMQ 5.19.0 (localhost, ID:Geovane-53224-1753047032416-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2025-07-20 19:02:58,396 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-07-20 19:02:58,396 | INFO  | socketQueue interrupted - stopping | org.apache.activemq.transport.tcp.TcpTransportServer | ActiveMQ Transport Server Thread Handler: tcp://0.0.0.0:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2025-07-20 19:02:58,397 | INFO  | Could not accept connection during shutdown  : null (null) | org.apache.activemq.broker.TransportConnector | ActiveMQ Transport Server Thread Handler: tcp://0.0.0.0:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2025-07-20 19:02:58,397 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-07-20 19:02:58,399 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-07-20 19:02:58,400 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-07-20 19:02:58,430 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-07-20 19:02:58,444 | INFO  | PListStore:[C:\Users\geova\Downloads\apache-activemq-5.19.0-bin\apache-activemq-5.19.0\bin\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2025-07-20 19:02:58,445 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
